"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","KEGG","PFAM","EC"
"Mycgr3G77694","","Ring finger domain",106.303367202668,-0.417674559662183,0.190635853963169,0.00565740091404695,0.0430226833996262,FALSE,"ns","proth_at_27C_2vs0","","SWIM;zf-RING_2",""
"Mycgr3G73109","","Uncharacterized conserved protein (DUF2183)",799.154705916795,0.317386197673031,0.130959277123713,0.00566998024833461,0.0430780852294106,FALSE,"ns","proth_at_27C_2vs0","","DUF2183",""
"Mycgr3G50623","","Lipoate-protein ligase",324.142788317479,-0.379413053883274,0.165707586558022,0.00569648820235267,0.043239108677746,FALSE,"ns","proth_at_27C_2vs0","map00785;map01100","BPL_LplA_LipB;Lip_prot_lig_C","6.3.1.20"
"Mycgr3G69507","SPS19","Enoyl-(Acyl carrier protein) reductase",412.557553114686,0.360313006889042,0.154486149695102,0.00572049128843344,0.0433808365461164,FALSE,"ns","proth_at_27C_2vs0","map04146","adh_short_C2","1.3.1.34"
"Mycgr3G93305","","",76.1581983121204,0.410319915811892,0.186069759746212,0.00574824902778249,0.0435507470568586,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G111656","","",206.242678313322,-0.412303410296693,0.187597083613173,0.00577170531751254,0.0436877824824182,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G102585","ATP5","ATP synthase delta (OSCP) subunit",6094.48405532066,-0.290082287403567,0.117755308731621,0.00581688561341143,0.0439888459445435,FALSE,"ns","proth_at_27C_2vs0","map00190;map01100;map04714;map05010;map05012;map05016","OSCP",""
"Mycgr3G67551","hob1","BAR",396.964091217812,0.380524086821824,0.167056271845301,0.00582682861231463,0.0440231238796696,FALSE,"ns","proth_at_27C_2vs0","map04144;map04666","BAR;SH3_1",""
"Mycgr3G106385","","",75.6605185765135,0.486520550040745,0.253172501869628,0.00585180430259248,0.0441708085437801,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G27948","","",98.946959100186,0.491172962972887,0.258912204461593,0.00587549704740946,0.0443085444622528,FALSE,"ns","proth_at_27C_2vs0","","BTB",""
"Mycgr3G108070","","RING-variant domain",265.754553565327,0.456313313293301,0.223155761660657,0.00588979172804673,0.0443752178621447,FALSE,"ns","proth_at_27C_2vs0","","FANCL_C;RINGv",""
"Mycgr3G108146","TEF3","ABC transporter",3567.94228955256,-0.357366373110773,0.153649583264315,0.00591427753854848,0.0444362662337664,FALSE,"ns","proth_at_27C_2vs0","","ABC_tran",""
"Mycgr3G74152","ERD1","EXS family",1243.73099768432,0.396522431345008,0.177712551773222,0.00590942694462223,0.0444362662337664,FALSE,"ns","proth_at_27C_2vs0","","EXS",""
"Mycgr3G84746","","snRNP Sm proteins",711.693279022697,-0.362979048517817,0.156867249304221,0.0059041357698924,0.0444362662337664,FALSE,"ns","proth_at_27C_2vs0","map03018;map03040","LSM",""
"Mycgr3G97866",NA,NA,44.2433071247999,0.553116115578397,0.374576653589285,0.00593855367029186,0.0445775011210008,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G77435","POR1","Eukaryotic porin",6675.80376848055,-0.299231413056027,0.12266993363332,0.00594624323423911,0.0445940840525379,FALSE,"ns","proth_at_27C_2vs0","map04020;map04022;map04216;map04217;map04218;map04621;map04979;map05012;map05016;map05166","Porin_3",""
"Mycgr3G105142",NA,NA,2212.09424229246,-0.48532435185562,0.253437822501201,0.00597906243383565,0.0447989235949546,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G98483","UTP4","WD40 repeats",201.164983121214,-0.45555648236087,0.223384469397779,0.0059894154780529,0.0448352104369057,FALSE,"ns","proth_at_27C_2vs0","map03008","WD40",""
"Mycgr3G75629","mlh1","DNA mismatch repair protein Mlh1 C-terminus",105.108376947013,-0.463492884515459,0.230810364045062,0.00599506591965692,0.04483626046714,FALSE,"ns","proth_at_27C_2vs0","map01524;map03430;map03460;map05200;map05210;map05213;map05226","DNA_mis_repair;HATPase_c_3;Mlh1_C",""
"Mycgr3G93449","","Domain of unknown function (DUF1868)",33.9316979259715,0.560603433960528,0.401722215945946,0.00600668257970309,0.044881888109315,FALSE,"ns","proth_at_27C_2vs0","","2H-phosphodiest",""
"Mycgr3G50320","","Cytochrome b5-like Heme/Steroid binding domain",25.0968076769322,0.568502376910924,0.43151495427187,0.00601494699145219,0.0449024070361894,FALSE,"ns","proth_at_27C_2vs0","map00620;map01100","Cyt-b5;FMN_dh","1.1.2.3"
"Mycgr3G110636","SPE2","Adenosylmethionine decarboxylase",1021.08465877105,-0.310302305254774,0.128702813634417,0.00607841003508337,0.0453095435364659,FALSE,"ns","proth_at_27C_2vs0","map00270;map00330;map01100","SAM_decarbox","4.1.1.50"
"Mycgr3G37766","","Enoyl-CoA hydratase/isomerase",50.2050576173289,0.537386226461224,0.339237628537763,0.00608181055243562,0.0453095435364659,FALSE,"ns","proth_at_27C_2vs0","","ECH_1",""
"Mycgr3G76240","","Belongs to the thiolase family",1917.19635126774,0.26897293229026,0.108343119091554,0.0060861903754894,0.0453095435364659,FALSE,"ns","proth_at_27C_2vs0","map00071;map00280;map00592;map01040;map01100;map01110;map01130;map01212;map03320;map04146","Thiolase_C;Thiolase_N","2.3.1.16"
"Mycgr3G61514","","Uncharacterized protein family UPF0029",258.294152944579,0.38240338326461,0.169658227589462,0.00610820327480678,0.0454318556189239,FALSE,"ns","proth_at_27C_2vs0","","RWD;UPF0029",""
"Mycgr3G97075","","",34.2383981388413,0.511298123042333,0.290648696848116,0.00613452809157789,0.045585986375497,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G40355","creD","Arrestin (or S-antigen), C-terminal domain",71.7811037102772,-0.526622665435936,0.318054328637818,0.00614774415709404,0.045642512961929,FALSE,"ns","proth_at_27C_2vs0","","Arrestin_C;Arrestin_N",""
"Mycgr3G72878","DCD1","MafB19-like deaminase",158.810590092667,-0.35038126300747,0.150772841452466,0.00618210635374107,0.0458557879675397,FALSE,"ns","proth_at_27C_2vs0","map00240;map01100","dCMP_cyt_deam_1","3.5.4.12"
"Mycgr3G109269","","RING-like zinc finger",167.677071968158,0.420169707331629,0.196016786913456,0.00619473755141862,0.0459076315627444,FALSE,"ns","proth_at_27C_2vs0","","zf-RING_2",""
"Mycgr3G32046","","Pyridine nucleotide-disulphide oxidoreductase",120.423833004869,0.492085901638899,0.265167250691835,0.00624333271686251,0.0461836348337366,FALSE,"ns","proth_at_27C_2vs0","","FMO-like;Pyr_redox_2",""
"Mycgr3G69782","RPB9","DNA-dependent RNA polymerase catalyzes the transcription of DNA into RNA using the four ribonucleoside triphosphates as substrates",329.88583502488,-0.368438895280449,0.161643133831911,0.00623882471909111,0.0461836348337366,FALSE,"ns","proth_at_27C_2vs0","map00230;map00240;map01100;map03020;map05016;map05169","RNA_POL_M_15KD;TFIIS_C",""
"Mycgr3G111710","","KR domain",262.996465125447,0.467910219216183,0.237842469485491,0.00625964995974725,0.0462401976012005,FALSE,"ns","proth_at_27C_2vs0","map00061;map00333;map00780;map01040;map01100;map01130;map01212","adh_short_C2","1.1.1.100"
"Mycgr3G67442","","Tetratricopeptide repeat",105.645410265087,-0.521953417950073,0.311856165861381,0.00626234456882425,0.0462401976012005,FALSE,"ns","proth_at_27C_2vs0","","TPR_12;TPR_16;TPR_8",""
"Mycgr3G23284","","",53.111683523353,-0.526018901377465,0.320878001552763,0.00630129662432709,0.0464856306728463,FALSE,"ns","proth_at_27C_2vs0","","CorA",""
"Mycgr3G98820","ERG6","Catalyzes the methyl transfer from S-adenosyl-methionine to the C-24 of zymosterol to form fecosterol",12601.0548425483,-0.543869199254882,0.364151692522054,0.00630710384811862,0.046486326097954,FALSE,"ns","proth_at_27C_2vs0","map00100;map01100;map01110;map01130","Methyltransf_11;Methyltransf_31;Sterol_MT_C","2.1.1.41"
"Mycgr3G65045","","Gamma-glutamyltranspeptidase",214.656969150904,-0.371424898230556,0.163948901665994,0.00634380499548619,0.0467145169667612,FALSE,"ns","proth_at_27C_2vs0","map00430;map00460;map00480;map01100","G_glu_transpept","2.3.2.2;3.4.19.13"
"Mycgr3G47107","TAO3","Cell morphogenesis N-terminal",160.357848584314,0.486752333289882,0.259981337766706,0.00635323464872495,0.0467416549156193,FALSE,"ns","proth_at_27C_2vs0","","MOR2-PAG1_C;MOR2-PAG1_N;MOR2-PAG1_mid",""
"Mycgr3G72059","RPP1","RNase P subunit p30",27.7953875644681,-0.563446697896463,0.436521834221259,0.00636624704231833,0.0467950787564086,FALSE,"ns","proth_at_27C_2vs0","map03008;map03013","RNase_P_p30","3.1.26.5"
"Mycgr3G67558","","Dienelactone hydrolase family",212.682958848346,0.4734946161093,0.245057151184335,0.0063848389134083,0.0468048957102733,FALSE,"ns","proth_at_27C_2vs0","","DLH",""
"Mycgr3G70976","","Belongs to the iron ascorbate-dependent oxidoreductase family",521.130727455855,0.448073958216722,0.220055328994906,0.00637703092317781,0.0468048957102733,FALSE,"ns","proth_at_27C_2vs0","","2OG-FeII_Oxy;DIOX_N",""
"Mycgr3G76944","VTS1","Sterile alpha motif.",311.832486642336,-0.430085427678177,0.204957137908253,0.00638346299511055,0.0468048957102733,FALSE,"ns","proth_at_27C_2vs0","","SAM_2",""
"Mycgr3G53300","","Ribosomal protein L14",16872.228533309,-0.420363435742886,0.197476005527825,0.00639472375098154,0.0468351639619593,FALSE,"ns","proth_at_27C_2vs0","map03010","KOW;Ribosomal_L14e",""
"Mycgr3G71649","","Amino acid permease",204.98323483013,-0.549172505113567,0.384623526195031,0.00640182502736569,0.0468450092155347,FALSE,"ns","proth_at_27C_2vs0","","AA_permease",""
"Mycgr3G104459","","Acyl-CoA dehydrogenase, C-terminal domain",423.996834290095,0.509054496230232,0.293092846593608,0.00645017306047175,0.0471091637135528,FALSE,"ns","proth_at_27C_2vs0","","Acyl-CoA_dh_1;Acyl-CoA_dh_M;Acyl-CoA_dh_N;Cyt-b5",""
"Mycgr3G104624","RPS17B","Ribosomal S17",15173.7492528674,-0.403592028880425,0.185578211676571,0.00644786985626222,0.0471091637135528,FALSE,"ns","proth_at_27C_2vs0","map03010","Ribosomal_S17e",""
"Mycgr3G104710",NA,NA,165.522486106906,-0.580675310581902,0.810311159386262,0.00645689742410609,0.0471091637135528,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G95776","ELP4","PAXNEB protein",203.106231138279,-0.428547124704707,0.204277773839924,0.0064610823035916,0.0471091637135528,FALSE,"ns","proth_at_27C_2vs0","","PAXNEB",""
"Mycgr3G101885","","Belongs to the cytochrome P450 family",42.6156286149512,0.565679105217075,0.45841022573088,0.00650406680698775,0.0473801178231507,FALSE,"ns","proth_at_27C_2vs0","","p450",""
"Mycgr3G89162","","peptidase S41 family protein",10075.0220907864,0.515895805327195,0.306751455378901,0.00653303359090124,0.0475485638006828,FALSE,"ns","proth_at_27C_2vs0","","Peptidase_S41",""
"Mycgr3G73914","","Belongs to the cytochrome P450 family",302.787913201212,0.481120203880024,0.255594892635693,0.00654456616923315,0.0475899329035301,FALSE,"ns","proth_at_27C_2vs0","","p450",""
"Mycgr3G73399","RPL44","Belongs to the eukaryotic ribosomal protein eL42 family",14934.1304680492,-0.416126644311268,0.195435725329267,0.00657526665703708,0.0477704864181346,FALSE,"ns","proth_at_27C_2vs0","map03010","Ribosomal_L44",""
"Mycgr3G107371","","alpha/beta hydrolase fold",235.540236407794,0.405971787943757,0.188038251348051,0.00658232924661187,0.0477791374484218,FALSE,"ns","proth_at_27C_2vs0","","Abhydrolase_1;Abhydrolase_6",""
"Mycgr3G96138",NA,NA,21.9051579665968,0.5840254421434,0.739841627968583,0.00658873139271144,0.0477829833712059,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G99485","","Lactonase, 7-bladed beta-propeller",310.338561907581,0.37876200756586,0.170049358689717,0.00666234380171522,0.0482738125686168,FALSE,"ns","proth_at_27C_2vs0","map00362","Lactonase","5.5.1.5"
"Mycgr3G77672","","Alpha beta hydrolase",282.351366054734,0.534226960351506,0.354652229412404,0.00675527150010103,0.0489035980394324,FALSE,"ns","proth_at_27C_2vs0","","Abhydrolase_1",""
"Mycgr3G71756","MEF1","Mitochondrial GTPase that catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post-translocational (POST) state as the newly formed A- site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome",220.421247602696,-0.493166290827642,0.274450203984004,0.00678140873621812,0.0490334776632055,FALSE,"ns","proth_at_27C_2vs0","","EFG_C;EFG_II;EFG_IV;GTP_EFTU;GTP_EFTU_D2",""
"Mycgr3G98854","puf6","CPL (NUC119) domain",89.2057330070696,-0.552516926568477,0.419310988569062,0.00678526432945427,0.0490334776632055,FALSE,"ns","proth_at_27C_2vs0","","CPL",""
"Mycgr3G105682",NA,NA,5920.63618610705,0.461112222051266,0.236428042135684,0.00681633559086079,0.0492143058587704,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G48531","","Spc97 / Spc98 family",221.161911733919,-0.355687343269026,0.156538246365727,0.00683823055842594,0.0493286188421204,FALSE,"ns","proth_at_27C_2vs0","","Spc97_Spc98",""
"Mycgr3G71354","ALI1","Belongs to the complex I 30 kDa subunit family",1737.83345595757,-0.258762163093722,0.105435204380212,0.00689567856259691,0.0496989694099655,FALSE,"ns","proth_at_27C_2vs0","map00190;map01100;map04714;map04723;map04932;map05010;map05012;map05016","Complex1_30kDa","1.6.5.3;1.6.99.3"
"Mycgr3G40326","MYO1","Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family",161.106196040945,0.446036921322452,0.222582098370722,0.00690761795502483,0.0497409622124222,FALSE,"ns","proth_at_27C_2vs0","","Myosin_TH1;Myosin_head;Pkinase;SH3_1;SH3_9",""
"Mycgr3G90411","","Group XII secretory phospholipase A2 precursor (PLA2G12)",25.5996475064163,-0.57670238784629,0.633175550683725,0.00691686982576407,0.0497635453335475,FALSE,"ns","proth_at_27C_2vs0","","PLA2G12",""
"Mycgr3G61664","ERF1","eRF1_1",541.16906361705,-0.38292802450662,0.174180998930743,0.00695962659703198,0.0500157837426969,FALSE,"ns","proth_at_27C_2vs0","map03015","eRF1_1;eRF1_2;eRF1_3",""
"Mycgr3G76399","ANB1","Eukaryotic translation initiation factor 5A",14320.7731833634,-0.361356290672209,0.160481643813316,0.00696422305278059,0.0500157837426969,FALSE,"ns","proth_at_27C_2vs0","","eIF-5a",""
"Mycgr3G105659",NA,NA,1367.62197879729,-0.5706639013137,0.561291662681204,0.00699662658468578,0.0502041891707127,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G28928","","Protein of unknown function (DUF3237)",275.99722900357,0.447743331355123,0.225187787280944,0.00703149988296874,0.050409968764508,FALSE,"ns","proth_at_27C_2vs0","","DUF3237",""
"Mycgr3G74966","cwf16","Family of unknown function (DUF572)",55.6158674416877,0.515158473798005,0.317237518836818,0.00704643308926296,0.0504281671480499,FALSE,"ns","proth_at_27C_2vs0","","DUF572",""
"Mycgr3G84377","","Pyridine nucleotide-disulphide oxidoreductase",36.7875356916929,-0.566394571981331,0.527888156234465,0.00704081578550292,0.0504281671480499,FALSE,"ns","proth_at_27C_2vs0","","Pyr_redox_2",""
"Mycgr3G109415","","",945.214946569294,-0.31760527429264,0.135804374782274,0.00709444058830833,0.0507271204455755,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G87954","","Taurine catabolism dioxygenase TauD, TfdA family",153.964140912052,0.569816692499465,0.5844318778952,0.00711772701053058,0.0508489417776008,FALSE,"ns","proth_at_27C_2vs0","","TauD",""
"Mycgr3G111223","","Tetratricopeptide repeat",631.50016678087,0.42567449570061,0.206486168131665,0.00712674337741104,0.0508686937385909,FALSE,"ns","proth_at_27C_2vs0","map04141;map05164","DnaJ;TPR_16;TPR_19;TPR_8",""
"Mycgr3G18217","","Pyridoxamine 5'-phosphate oxidase",286.594369068879,0.395595451514534,0.183720084761586,0.00713830927435386,0.0509065929582974,FALSE,"ns","proth_at_27C_2vs0","map00750;map01100;map01120","Pyridox_oxase_2","1.4.3.5"
"Mycgr3G75982","","NAD dependent epimerase dehydratase family protein",95.7911324136179,-0.505808814991554,0.301169031042554,0.00715122949225357,0.0509540756378873,FALSE,"ns","proth_at_27C_2vs0","","Epimerase",""
"Mycgr3G62993","","",436.489752497795,0.357693001304428,0.159039724676982,0.00715998951333227,0.0509718588538798,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G105522","","Belongs to the actin-binding proteins ADF family",2097.93861844586,-0.284029309595865,0.118542804967805,0.00719446659558852,0.0511725303219438,FALSE,"ns","proth_at_27C_2vs0","map04360;map04666;map04810;map05133","Cofilin_ADF",""
"Mycgr3G63697","EXO1","Helix-hairpin-helix class 2 (Pol1 family) motifs",100.18217347843,-0.462561372994317,0.241920479503581,0.00722544745760883,0.0513480052074787,FALSE,"ns","proth_at_27C_2vs0","map03430","XPG_I;XPG_N",""
"Mycgr3G56833","xyl1","Aldo/keto reductase family",895.536685424792,-0.273804888630483,0.113563482418698,0.00724752525655343,0.0514599589987568,FALSE,"ns","proth_at_27C_2vs0","map00040;map01100","Aldo_ket_red","1.1.1.307"
"Mycgr3G74955","MSW1","Belongs to the class-I aminoacyl-tRNA synthetase family",410.568157886121,-0.338902665665407,0.148277742558336,0.00726296786472426,0.0514797643861161,FALSE,"ns","proth_at_27C_2vs0","map00970;map03010","Ribosomal_S10;tRNA-synt_1b","6.1.1.2"
"Mycgr3G75597","EXO84","Exocyst component 84 C-terminal",140.020202333315,0.387804152789525,0.1789206681642,0.0072607189944215,0.0514797643861161,FALSE,"ns","proth_at_27C_2vs0","","Exo84_C;Vps51",""
"Mycgr3G72009","GRR1","Leucine-rich repeat - CC (cysteine-containing) subfamily",278.948941915867,0.393185072009112,0.183014951322285,0.007332107052352,0.0519245910226181,FALSE,"ns","proth_at_27C_2vs0","map04111;map04120","F-box-like;LRR_6",""
"Mycgr3G12838","","AMP-binding enzyme C-terminal domain",56.8136042741846,0.543461480254266,0.416954822292354,0.00734748736748028,0.0519882649645105,FALSE,"ns","proth_at_27C_2vs0","","AMP-binding;AMP-binding_C",""
"Mycgr3G104404","","Pathogen effector; putative necrosis-inducing factor",124200.344633218,-0.470565278917627,0.252482582046693,0.00736434195544981,0.0520622506442182,FALSE,"ns","proth_at_27C_2vs0","","Hce2",""
"Mycgr3G102936","","NAD dependent epimerase/dehydratase family",391.126108021436,0.495297552198966,0.287408370219032,0.00739794371165471,0.0522543992897,FALSE,"ns","proth_at_27C_2vs0","","adh_short_C2",""
"Mycgr3G108421","","",269.81455126195,-0.335445791062942,0.146882176118261,0.00743557454917788,0.0523113276607077,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G84211","","Enoyl-(Acyl carrier protein) reductase",129.439859488641,0.46663694212842,0.248383333817057,0.0074132471730319,0.0523113276607077,FALSE,"ns","proth_at_27C_2vs0","","adh_short",""
"Mycgr3G90621","","Cyclin",353.181744405435,0.379919613728363,0.174377585828696,0.00742990522494961,0.0523113276607077,FALSE,"ns","proth_at_27C_2vs0","","Cyclin",""
"Mycgr3G92827","","Methyltransferase domain",26.9063243013894,0.552354641161114,0.474135213756082,0.00743370292516386,0.0523113276607077,FALSE,"ns","proth_at_27C_2vs0","","Methyltransf_11;Methyltransf_23",""
"Mycgr3G93928","","",79.7829122747196,-0.483814606881512,0.270556046031929,0.00743814748721136,0.0523113276607077,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G108975","","",91.863473404803,0.503846985986493,0.303517850692347,0.00745156736589906,0.0523152749407426,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G73202","","Metallo-beta-lactamase superfamily",1062.34818197797,0.465991401510656,0.248029548286338,0.00745116748614785,0.0523152749407426,FALSE,"ns","proth_at_27C_2vs0","","Lactamase_B",""
"Mycgr3G96290","","",52.6250852895174,-0.483164469505781,0.270181522453053,0.00747839704165506,0.0524583764896097,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G106430","","DJ-1/PfpI family",30165.3891571375,-0.387713350505705,0.179966861004465,0.00748953590506221,0.0524912606886229,FALSE,"ns","proth_at_27C_2vs0","","DJ-1_PfpI",""
"Mycgr3G106893","NOP58","NOSIC (NUC001) domain",650.047883623774,-0.359422816635463,0.161639913163009,0.00754644949369639,0.0528223803758579,FALSE,"ns","proth_at_27C_2vs0","map03008","NOP5NT;Nop",""
"Mycgr3G76800","","Belongs to the sulfatase family",178.335251651332,0.391903022273013,0.183198190157022,0.0075497638413571,0.0528223803758579,FALSE,"ns","proth_at_27C_2vs0","map00140;map00600","Sulfatase","3.1.6.1"
"Mycgr3G98817","TIM44","Essential component of the PAM complex, a complex required for the translocation of transit peptide-containing proteins from the inner membrane into the mitochondrial matrix in an ATP-dependent manner",444.395099173773,-0.409556816906139,0.196456396830405,0.00758613876858519,0.0530312810652729,FALSE,"ns","proth_at_27C_2vs0","","Tim44",""
"Mycgr3G107781","","Pleckstrin homology domain",1622.19201106708,-0.424682407778746,0.209171725679895,0.00766227256007942,0.0535175208767092,FALSE,"ns","proth_at_27C_2vs0","","PH_6",""
"Mycgr3G81065","","",537.81129098359,0.319972181462794,0.138919666446267,0.00768183972606385,0.0536081731140493,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G111281","","Ca2+ regulator and membrane fusion protein Fig1",205.42654361525,-0.476225826131112,0.263821335070312,0.00772700754358085,0.0538310448477033,FALSE,"ns","proth_at_27C_2vs0","","Fig1",""
"Mycgr3G61250","RPT2","Belongs to the AAA ATPase family",977.430002110543,0.273393647641259,0.114474603000025,0.00772287867423411,0.0538310448477033,FALSE,"ns","proth_at_27C_2vs0","map03050;map05165;map05169;map05203","AAA",""
"Mycgr3G75829","","UDP binding domain",715.712349930368,0.392039184170828,0.184528089574949,0.00779991901118639,0.0542925072660596,FALSE,"ns","proth_at_27C_2vs0","map00040;map00053;map00520;map01100","UDPG_MGDP_dh;UDPG_MGDP_dh_C;UDPG_MGDP_dh_N","1.1.1.22"
"Mycgr3G52686","","Sulfotransferase family",2616.15605630101,0.323096324025889,0.141126258587194,0.00783080724865999,0.0544609218652532,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G110427","HAT2","Histone-binding protein RBBP4 or subunit C of CAF1 complex",281.907986897438,-0.352930097729679,0.15878444647598,0.00785306473635757,0.0545690757982421,FALSE,"ns","proth_at_27C_2vs0","map04218","CAF1C_H4-bd;WD40",""
"Mycgr3G97493","","",276.643650841141,0.395885497170699,0.187842243411204,0.00790421137329237,0.0548776177000683,FALSE,"ns","proth_at_27C_2vs0","","",""
"Mycgr3G75707","MRE11","Belongs to the MRE11 RAD32 family",44.4874442306089,-0.447817253873285,0.232524785110542,0.0079134065063384,0.0548946195584617,FALSE,"ns","proth_at_27C_2vs0","map03440;map03450;map04218","Metallophos;Mre11_DNA_bind",""
"Mycgr3G101652",NA,NA,12226.3592623737,0.408718064758622,0.19787559113163,0.00795451562564935,0.0551037118429277,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G101774","","Belongs to the eukaryotic ribosomal protein P1 P2 family",28417.498373644,-0.385212151949337,0.180470562954722,0.00796651025408935,0.0551037118429277,FALSE,"ns","proth_at_27C_2vs0","map03010","Ribosomal_60s",""
"Mycgr3G92221",NA,NA,224.470838086105,0.541303530497238,0.455648282525595,0.00796613846183405,0.0551037118429277,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G98372","RVB1","DNA helicase participates in several chromatin remodeling complexes, including the SWR1 and the INO80 complexes",174.724577425496,-0.475996983791594,0.266487361480715,0.00797063645558879,0.0551037118429277,FALSE,"ns","proth_at_27C_2vs0","map04310","TIP49",""
"Mycgr3G107524",NA,NA,22.5082299606672,0.534366832449814,0.416901251509294,0.00799527675864922,0.0552271366597018,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G48437","MSS1","GTP-binding protein TrmE N-terminus",69.2753754734721,-0.466728688412387,0.255040873195046,0.00803666864981316,0.0554659650581252,FALSE,"ns","proth_at_27C_2vs0","","MMR_HSR1;MnmE_helical;TrmE_N",""
"Mycgr3G74592","ale1","Belongs to the membrane-bound acyltransferase family",373.429105150517,-0.368351879907342,0.169427202630509,0.00806274860659641,0.0555988011965042,FALSE,"ns","proth_at_27C_2vs0","map00561;map00564;map00565;map01100;map01110","MBOAT","2.3.1.23;2.3.1.51"
"Mycgr3G103315","LOC1","60S ribosomal subunit assembly export protein LOC1",149.533018181199,-0.485621327192731,0.2824377856719,0.00808556338894088,0.0557089155764708,FALSE,"ns","proth_at_27C_2vs0","map01110","",""
"Mycgr3G100273","","Major Facilitator Superfamily",40.4253806099054,0.547482312427562,0.534191736257495,0.00809634541745693,0.0557360090201751,FALSE,"ns","proth_at_27C_2vs0","","MFS_1",""
"Mycgr3G93371","","Domain of unknown function (DUF3328)",175.468730766086,-0.474898563432756,0.266591436299291,0.00810383670098119,0.055740422008355,FALSE,"ns","proth_at_27C_2vs0","","DUF3328",""
"Mycgr3G36370","UTR4","Haloacid dehalogenase-like hydrolase",199.998624347865,-0.402314037936406,0.194167392413531,0.00819277447133817,0.0563045657713502,FALSE,"ns","proth_at_27C_2vs0","map00270;map01100","Hydrolase","3.1.3.77"
"Mycgr3G103950","","Domain of unknown function (DUF1996)",7273.17631942961,0.258076234821787,0.107891824121434,0.00820014174595963,0.0563076399889228,FALSE,"ns","proth_at_27C_2vs0","","DUF1996;WSC",""
"Mycgr3G105948","ACT1","Belongs to the actin family",14155.1300663148,-0.326484134879313,0.144246522333287,0.00821753374216842,0.056379487403056,FALSE,"ns","proth_at_27C_2vs0","map04015;map04145;map04210;map04390;map04391;map04510;map04520;map04530;map04611;map04670;map04714;map04745;map04810;map04919;map04921;map05100;map05110;map05130;map05131;map05132;map05164;map05205;map05225;map05410;map05412;map05414;map05416;map05418","Actin",""
"Mycgr3G72424","","Belongs to the WD repeat SEC13 family",200.330540784144,-0.362676132513699,0.166364829533273,0.00822543810180238,0.0563861750921365,FALSE,"ns","proth_at_27C_2vs0","map03013;map04150","WD40",""
"Mycgr3G72443","PEX13","Peroxin 13, N-terminal region",276.698668278015,0.365508667580966,0.168346358733415,0.00825929809025909,0.0565230517749691,FALSE,"ns","proth_at_27C_2vs0","map04146","Peroxin-13_N;SH3_1;SH3_2;SH3_9",""
"Mycgr3G86865","ABP140","Methyltransferase domain",62.5216075918739,-0.490519973848865,0.293509344726264,0.00825475040628853,0.0565230517749691,FALSE,"ns","proth_at_27C_2vs0","","Methyltransf_12;Methyltransf_23;Methyltransf_25","2.1.1.268"
"Mycgr3G33005","RPO26","RNA polymerase Rpb6",230.77552396008,-0.36835097921449,0.170504395283987,0.00832915665153726,0.056953233339125,FALSE,"ns","proth_at_27C_2vs0","map00230;map00240;map01100;map03020;map04623;map05016;map05169","RNA_pol_Rpb6",""
"Mycgr3G100649",NA,NA,96.8981081402352,-0.540377121393635,0.499532295050939,0.00836194883186378,0.0570463753002204,FALSE,"ns","proth_at_27C_2vs0",NA,NA,NA
"Mycgr3G107673","","Cyclic phosphodiesterase-like protein",261.323416108522,0.390824251157075,0.186305120414313,0.00835146172018646,0.0570463753002204,FALSE,"ns","proth_at_27C_2vs0","","CPDase","3.1.4.37"
