"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","stat","KEGG","PFAM","EC"
"Mycgr3G71048","YMR099C","Catalyzes the interconversion between the alpha and beta anomers from at least three hexose 6-phosphate sugars (Glc6P, Gal6P, and Man6P)",1023.66516908047,-0.350249237136126,0.155334997364477,0.0241459317480433,0.15215475483938,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.25479926017125,"map00010;map01100;map01110;map01120;map01130","Aldose_epim","5.1.3.15"
"Mycgr3G22198","VPS62","Vacuolar protein sorting-associated protein 62",565.292457344983,-0.649586543513051,0.288187806896872,0.0241937173320206,0.15230841232385,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.25403895642783,"","Vps62",""
"Mycgr3G41667","","KR domain",30.9565030834697,1.66738499196679,0.739786010293179,0.0242040500204567,0.15230841232385,FALSE,"ns","interaction_temperature21_prothioconazole2",2.25387472697139,"","adh_short;adh_short_C2",""
"Mycgr3G110490","","",122.931132602227,0.989319830893849,0.439299346700919,0.0243197256427278,0.15261092602768,FALSE,"ns","interaction_temperature21_prothioconazole2",2.25204029626612,"","",""
"Mycgr3G33937","PRP5","helicase superfamily c-terminal domain",77.1337467327992,1.10562373810649,0.49081897760324,0.0242837499202648,0.15261092602768,FALSE,"ns","interaction_temperature21_prothioconazole2",2.25261000197151,"map03040","DEAD;Helicase_C","3.6.4.13"
"Mycgr3G43945","ALG9","Alg9-like mannosyltransferase family",96.2369182747388,-0.89457612434808,0.397220596939995,0.0243166503023061,0.15261092602768,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.25208896829491,"map00510;map00513;map01100","DUF3445;Glyco_transf_22","2.4.1.259;2.4.1.261"
"Mycgr3G75604","ARC1","Putative tRNA binding domain",575.089303724775,0.433599427991803,0.192490548519728,0.0242859488381539,0.15261092602768,FALSE,"ns","interaction_temperature21_prothioconazole2",2.25257515928042,"","GST_C;tRNA_bind",""
"Mycgr3G71676","","Epoxide hydrolase N terminus",1005.50950686633,-0.739837571481835,0.328636515316869,0.0243707446779998,0.152824878084957,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.25123361829859,"","EHN",""
"Mycgr3G107709","","Pre-SET motif",202.881657861893,0.579865060438265,0.257610026140239,0.0243892522103041,0.152834800457353,FALSE,"ns","interaction_temperature21_prothioconazole2",2.25094135164831,"map00310","Chromo;Pre-SET;SET","2.1.1.43"
"Mycgr3G109371","","",885.270714662286,-0.632071813916682,0.280878355563116,0.0244273671547455,0.152967493347678,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.25034005432523,"","",""
"Mycgr3G64973","","ER lumen protein retaining receptor",490.000788558681,-0.529980362078362,0.235554189540486,0.0244534095863965,0.153024455000111,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24992967907825,"","ER_lumen_recept",""
"Mycgr3G108602","","Domain of unknown function (DUF1996)",94.3891268369208,0.787219882067826,0.350119900420502,0.0245488214271433,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24842941267365,"","DUF1996;WSC",""
"Mycgr3G109076","","BUD22",110.583198815621,0.789741505074575,0.351097070614372,0.0244899999735215,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24935372913433,"map00190;map01100;map04714;map04723;map04932;map05010;map05012;map05016","BUD22","1.6.5.3;1.6.99.3"
"Mycgr3G47142","","Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family",102.797927654566,0.850158740388311,0.378182410838119,0.0245754006938114,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24801237716003,"","Kinesin",""
"Mycgr3G53956","CHA1","Pyridoxal-phosphate dependent enzyme",548.309484173992,0.528426982925204,0.235005674914745,0.0245397930355993,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24857115947054,"map00260;map00270;map00290;map01100;map01110;map01130;map01200;map01230","PALP","4.3.1.17;4.3.1.19"
"Mycgr3G80934","ATP3","ATP synthase subunit gamma",6539.15136771312,-0.318430500113226,0.141635026038167,0.0245604542391188,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24824684275072,"map00190;map01100;map04714;map05010;map05012;map05016","ATP-synt",""
"Mycgr3G88256","","Pfam:DUF2638",404.502873723716,-0.568748236413364,0.252897577083682,0.0245171290324761,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.2489271861437,"","S36_mt",""
"Mycgr3G92872","","",413.529187553935,0.679870073191728,0.302332501810482,0.0245284356398854,0.153045426389736,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24874953609158,"","",""
"Mycgr3G14483","RRD1","PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides",56.1667426734754,1.25081123165117,0.556696576036808,0.0246498987475793,0.153297924029367,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24684556272261,"map04931","PTPA",""
"Mycgr3G50647","","",76.5105991022226,-0.796628978437417,0.354544606738093,0.0246459316452316,0.153297924029367,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24690761979606,"","",""
"Mycgr3G48631","","Endonuclease/Exonuclease/phosphatase family",49.9534376821361,1.48603724402986,0.661576473361424,0.024690796740416,0.153446589515455,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24620630246932,"","Exo_endo_phos",""
"Mycgr3G111491","EFM6","S-adenosyl-L-methionine-dependent protein-lysine N- methyltransferase that methylates elongation factor 1-alpha",190.921809333078,-0.653660770070589,0.291091646733116,0.0247328631995047,0.153602307215631,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24554973461636,"","Methyltransf_16",""
"Mycgr3G31898","","FAD-binding domain",315.005488952494,0.54798090128051,0.244071195738429,0.0247573330217436,0.153648602877213,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24516825765782,"","FAD_binding_8;Ferric_reduct;NAD_binding_6",""
"Mycgr3G111498","BUD6","Actin interacting protein 3",46.1754233880617,1.16329985753616,0.518372966972284,0.0248236000829129,0.153853996746904,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24413681201542,"","AIP3",""
"Mycgr3G29251","","Gar1/Naf1 RNA binding region",5.80776782059928,-3.19880370659347,1.42558208929403,0.0248415423318922,0.153853996746904,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24385795151057,"","Gar1",""
"Mycgr3G34247","","Belongs to the cytochrome P450 family",125.794796091697,-0.721217653356783,0.321417122305922,0.0248408839976561,0.153853996746904,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24386818033401,"","p450",""
"Mycgr3G106091","","",165.041843087939,1.00214435770467,0.446800831209673,0.0249011311733357,0.154042955076875,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24293306480979,"","",""
"Mycgr3G91479","","",35.4345817607081,1.17793922146876,0.525214572762177,0.0249111912765687,0.154042955076875,FALSE,"ns","interaction_temperature21_prothioconazole2",2.24277710969407,"","",""
"Mycgr3G98225","","Adenosine/AMP deaminase",186.083163510874,-0.483184481478373,0.215458179517538,0.0249232289443315,0.154042955076875,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24259056936403,"map00230;map01100","A_deaminase","3.5.4.4"
"Mycgr3G104754",NA,NA,2577.69639245957,-0.637841763517109,0.284649176129281,0.0250390580831155,0.154547296302483,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.24079961231793,NA,NA,NA
"Mycgr3G21187","","alpha/beta hydrolase fold",184.731849671783,0.79306110369228,0.353908355694948,0.0250347740809387,0.154547296302483,FALSE,"ns","interaction_temperature21_prothioconazole2",2.2408657239386,"map04142","Abhydrolase_3",""
"Mycgr3G30158","NOP12","RNA recognition motif",32.1173751683163,1.94119521434329,0.866800446199954,0.0251237301069183,0.154963991028328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23949494125606,"","RRM_1",""
"Mycgr3G110427","HAT2","Histone-binding protein RBBP4 or subunit C of CAF1 complex",281.907986897438,0.510923498237138,0.228249392723043,0.0251921112605915,0.155149478218076,FALSE,"ns","interaction_temperature21_prothioconazole2",2.2384440639327,"map04218","CAF1C_H4-bd;WD40",""
"Mycgr3G111342","","",769.401987673988,0.800449775535515,0.357624490188928,0.0252053471257937,0.155149478218076,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23824094125279,"","",""
"Mycgr3G92405",NA,NA,85.2802433413281,0.915093851270875,0.408753356707086,0.0251726214166616,0.155149478218076,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23874333080189,NA,NA,NA
"Mycgr3G84119","","Major Facilitator Superfamily",177.505092657805,0.72721252464321,0.325050815989177,0.0252714949373473,0.15545068071134,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23722719301656,"","MFS_1",""
"Mycgr3G94461",NA,NA,486.940303771627,1.01701231403803,0.45469488440885,0.0253064910913722,0.155559982678755,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23669178807729,NA,NA,NA
"Mycgr3G35107","","Major Facilitator Superfamily",9.07580351518695,2.29305923112952,1.02555131278627,0.0253564664197533,0.155761150864199,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23592832707671,"","MFS_1",""
"Mycgr3G70825","","Glutathione S-transferase, C-terminal domain",627.694000176652,-0.561424300255483,0.25113719163948,0.0253826855362974,0.155816213727237,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.23552830463055,"","GST_C_2;GST_N_3",""
"Mycgr3G110349","","Alpha/beta hydrolase family",38.9087026906509,1.82443203284347,0.816569296281817,0.0254656551738564,0.156206614679737,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23426479681624,"","Abhydrolase_6",""
"Mycgr3G15769","","GDSL-like Lipase/Acylhydrolase family",80.3080085139073,-0.990112190026244,0.44319490395067,0.0254808796703492,0.156206614679737,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.23403333657566,"","Lipase_GDSL_2;fn3",""
"Mycgr3G25609","","Oxidoreductase FAD-binding domain",173.870992334738,0.597424693945932,0.267494838235449,0.0255221539946925,0.156353494282275,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23340643837052,"map00520","FAD_binding_6;NAD_binding_1","1.6.2.2"
"Mycgr3G108979","","Nup85 Nucleoporin",221.111087585611,0.583995561369022,0.261540415679114,0.0255550434781323,0.156448842445786,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23290752158753,"","Nucleopor_Nup85",""
"Mycgr3G80321",NA,NA,20384.8820777495,0.963276303304606,0.431509565994363,0.0255924635421798,0.156571778987726,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23234055329654,NA,NA,NA
"Mycgr3G91436","","",427.440709696376,-0.452742960142987,0.202834835647783,0.0256098779478898,0.156572239586625,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.23207694426397,"","",""
"Mycgr3G103434",NA,NA,243.781702923419,0.664311570556952,0.297805064085954,0.0257014941771115,0.156947106175344,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23069265996503,NA,NA,NA
"Mycgr3G99913","","Belongs to the type-B carboxylesterase lipase family",103.966393488088,0.704248663369015,0.315718036583262,0.0257059545994832,0.156947106175344,FALSE,"ns","interaction_temperature21_prothioconazole2",2.23062537380023,"","COesterase",""
"Mycgr3G46743","","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain",40.8232705974423,-1.853740887963,0.831195095560358,0.025733402996029,0.15700853314469,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.23021153260449,"","Fungal_trans;Zn_clus",""
"Mycgr3G70186","","",367.969564330922,0.452222110673218,0.202881705734825,0.0258143020750947,0.157395778351185,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22899402898501,"","",""
"Mycgr3G101026","","Aminotransferase class I and II",172.519678255275,0.603260906286049,0.270853211303634,0.0259298077776575,0.157462114480328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22726141359933,"","Aminotran_1_2",""
"Mycgr3G18862","","",27.6953059243007,1.94302174296841,0.872260436708368,0.0259091600539584,0.157462114480328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22757064426853,"","LysM",""
"Mycgr3G31554","","ATPase family associated with various cellular activities (AAA)",28.0653321156859,1.71405687746024,0.769204080018945,0.0258571008807683,0.157462114480328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22835125551859,"","AAA",""
"Mycgr3G38168","","Phosphotransferase enzyme family",26.1103026682244,1.80021119381978,0.808194528792337,0.0259173551442698,0.157462114480328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22744788499099,"","APH",""
"Mycgr3G46255","atp9","ATP hydrolysis coupled proton transport",9.39336824571222,2.69812865944269,1.21098286973838,0.0258772758594376,0.157462114480328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22804857679416,"map00190;map01100;map04714;map04723;map05010;map05012;map05016","ATP-synt_C","1.6.5.3"
"Mycgr3G96812",NA,NA,17.5404754774379,1.50818462793792,0.677072501719773,0.0259133206646532,0.157462114480328,FALSE,"ns","interaction_temperature21_prothioconazole2",2.2275083157374,NA,NA,NA
"Mycgr3G100958","","Amidase",136.783352594322,0.821876074408831,0.369160363239071,0.0259914902063031,0.157730615969702,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22633889293412,"map00330;map00360;map00380;map00627;map00643;map01120","Amidase","3.5.1.4"
"Mycgr3G89657","","Mus7/MMS22 family",28.1951636092055,1.54910730256298,0.696015981837372,0.0260357724064737,0.157787264986884,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22567777606713,"","Mus7",""
"Mycgr3G97372","","",1482.50275259673,0.800480814757934,0.35962576972644,0.0260227780676167,0.157787264986884,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22587167590032,"","",""
"Mycgr3G109009","","Munc13 (mammalian uncoordinated) homology domain",111.677372226784,-0.926529478050846,0.41656589179698,0.026134406405528,0.158278799357423,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.22420869374107,"","C2;DUF810;Membr_traf_MHD",""
"Mycgr3G51298","","",213.522745699765,1.17871466460312,0.530243505866408,0.0262179172785957,0.158678145459597,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22296860133556,"","",""
"Mycgr3G97078","","Phosphotransferase enzyme family",9.88605433598243,2.17249644565449,0.977580585215588,0.0262617179035606,0.158836780086505,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22231954941636,"","APH",""
"Mycgr3G110982","GLT1","GXGXG motif",589.70745272856,0.844470635064868,0.380059037786473,0.0262869593915597,0.15888302764778,FALSE,"ns","interaction_temperature21_prothioconazole2",2.22194593761855,"map00250;map00910;map01100;map01110;map01120;map01130;map01230","Fer4_20;GATase_2;GXGXG;Glu_syn_central;Glu_synthase;Pyr_redox_2","1.4.1.13;1.4.1.14"
"Mycgr3G32503","","Glycogen recognition site of AMP-activated protein kinase",578.895096068798,-0.469813131341691,0.211905056607669,0.0266167648811402,0.160768820653308,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.21709259261106,"","AMPK1_CBM",""
"Mycgr3G100210","ALA1","Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged tRNA(Ala) via its editing domain",627.522613044754,0.457213250654971,0.206288318409271,0.0266655056625163,0.160955558912114,FALSE,"ns","interaction_temperature21_prothioconazole2",2.21637974549713,"map00970","DHHA1;tRNA-synt_2c;tRNA_SAD","6.1.1.7"
"Mycgr3G105080","","Belongs to the type-B carboxylesterase lipase family",3672.75149010002,1.30105457102971,0.587112744818966,0.0266900174037257,0.160995896563556,FALSE,"ns","interaction_temperature21_prothioconazole2",2.21602167984087,"","COesterase",""
"Mycgr3G108219","","Peroxisomal membrane protein (Pex16)",6581.85126319893,0.558817582251288,0.25224788093248,0.0267359853643159,0.161058003895779,FALSE,"ns","interaction_temperature21_prothioconazole2",2.21535094838267,"map04146","Pex16",""
"Mycgr3G33451","","ATPase family associated with various cellular activities (AAA)",134.18185335651,0.808342251817755,0.364843961185711,0.0267200415440637,0.161058003895779,FALSE,"ns","interaction_temperature21_prothioconazole2",2.21558347626397,"","AAA",""
"Mycgr3G21745","","Major Facilitator Superfamily",679.414074297182,-0.405560895573518,0.183102017362,0.0267638407129698,0.161118321092078,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.21494498758966,"","Arylsulfotran_2;MFS_1",""
"Mycgr3G98235","OSH3","Pleckstrin homology domain",165.433046298444,-0.608747461536454,0.274911517398564,0.0268054259383362,0.161261156710977,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.2143396075105,"","Oxysterol_BP;PH_8",""
"Mycgr3G47503","SSN8","Belongs to the cyclin family",123.87512067249,0.900014984024001,0.407164680971347,0.0270743190469291,0.162662245857228,FALSE,"ns","interaction_temperature21_prothioconazole2",2.21044463354948,"","Cyclin_N",""
"Mycgr3G50118","","Phosphotransferase enzyme family",12.6295146141015,2.19128613119046,0.9913401944923,0.0270754717910892,0.162662245857228,FALSE,"ns","interaction_temperature21_prothioconazole2",2.21042800782701,"","APH",""
"Mycgr3G57922","","",43.6979276048073,-1.32057606900051,0.59749585314607,0.0270923607717908,0.162662245857228,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.21018449257366,"","",""
"Mycgr3G49256","","PPPDE putative peptidase domain",187.341683428266,0.749179011031998,0.339188068069229,0.0271925750620712,0.163047113419988,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20874223346527,"","PUL;Peptidase_C97;Thioredoxin",""
"Mycgr3G92195","","",132.710218084701,0.944775321166102,0.427716685626428,0.0271829091776091,0.163047113419988,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20888114239078,"","Glyco_transf_34",""
"Mycgr3G111204","RGR1","Mediator complex subunit MED14",53.1988770881897,1.28124807084463,0.580353479660189,0.0272649892593659,0.163264491387317,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20770291856409,"map04919","Med14",""
"Mycgr3G77856","","Glutathione S-transferase, N-terminal domain",146.99443293384,0.695887077583589,0.315199104556709,0.0272603212955058,0.163264491387317,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20776984300851,"","GST_N",""
"Mycgr3G90926","","NMT1/THI5 like",25.499880628482,1.62573245752883,0.736514049833211,0.0272907379971626,0.163310380460158,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20733393734578,"","NMT1",""
"Mycgr3G70560","","",61.9215307666844,2.24763412807207,1.01887770932316,0.0273846937007115,0.163764095442003,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20599008841323,"","EST1_DNA_bind;PIN_4",""
"Mycgr3G106694",NA,NA,8.05961332487152,2.72655656972501,1.2370119153345,0.0275139811168945,0.164164496431861,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20414737798845,NA,NA,NA
"Mycgr3G109530","","OsmC-like protein",1314.40290849941,0.461587989224017,0.209372583784199,0.027480434493183,0.164164496431861,FALSE,"ns","interaction_temperature21_prothioconazole2",2.2046247931858,"","OsmC",""
"Mycgr3G32789","","Protein of unknown function (DUF3591)",36.212574935885,1.55114095433034,0.703784572907213,0.027524368504744,0.164164496431861,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20399965279552,"map03022","DUF3591;zf-CCHC_6",""
"Mycgr3G37456","","gelsolin repeat protein",46.57094831563,1.29967585267509,0.589571768106972,0.0274933837197504,0.164164496431861,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20444044810381,"","DUF4045;Gelsolin",""
"Mycgr3G107284",NA,NA,97.3945100703179,-0.992643056586258,0.450702877917177,0.0276347111400815,0.164573778969474,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.20243336624238,NA,NA,NA
"Mycgr3G108817","","",158.060012377274,-1.03718148327459,0.470964496662595,0.027647665857884,0.164573778969474,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.20224983119616,"","",""
"Mycgr3G111755",NA,NA,40.8929770512279,1.13888061658297,0.517057184131036,0.0276215264708341,0.164573778969474,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20262023531685,NA,NA,NA
"Mycgr3G109332","","ankyrin repeats",1398.05180995096,0.780541900116527,0.354693407863239,0.0277636370954202,0.165046506235447,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20061011231842,"","",""
"Mycgr3G51041","","Cytochrome b5-like Heme/Steroid binding domain",82.8693439648686,0.873669060499626,0.397006758657826,0.0277615003853926,0.165046506235447,FALSE,"ns","interaction_temperature21_prothioconazole2",2.20064026983638,"map00620;map01100","Cyt-b5;FMN_dh","1.1.2.3"
"Mycgr3G69686","","Acid Phosphatase",152.098706478587,-0.750384672228171,0.341154834281188,0.0278393466481171,0.16538769752138,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19954283751901,"","Acid_PPase","3.1.3.48"
"Mycgr3G59385","","Belongs to the ABC transporter superfamily. ABCG family. PDR (TC 3.A.1.205) subfamily",897.735629652287,0.948644958627534,0.43136798969338,0.0278669214202377,0.16544266957577,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19915473863009,"","ABC2_membrane;ABC_tran;ABC_trans_N;PDR_CDR",""
"Mycgr3G64917","OSH6","Belongs to the OSBP family",348.658177205182,-0.53702266143055,0.244346710628057,0.0279641023221232,0.165910541372387,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19778960825875,"","Oxysterol_BP",""
"Mycgr3G36365","","",486.618441497946,0.556690255625604,0.253349014176182,0.0279972059427931,0.16599787896482,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19732552516851,"","",""
"Mycgr3G72564","URA5","Phosphoribosyl transferase domain",250.067957637202,0.587868402695644,0.267602615784046,0.0280350064006764,0.166078067360123,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19679617470575,"map00240;map01100","Pribosyltran","2.4.2.10"
"Mycgr3G93353","","Protein of unknown function (DUF1077)",317.123267517429,-0.470576857867103,0.214227590857524,0.0280475141444283,0.166078067360123,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19662115408873,"","DUF1077",""
"Mycgr3G103556",NA,NA,12346.3451297294,0.685199674600245,0.312028888112661,0.0280955595896182,0.166240123292839,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19594948001368,NA,NA,NA
"Mycgr3G73582","ISU1","Scaffold protein for the de novo synthesis of iron- sulfur (Fe-S) clusters within mitochondria, which is required for maturation of both mitochondrial and cytoplasmic 2Fe-2S and 4Fe-4S proteins",2300.58165224381,-0.383834757368363,0.174810108925613,0.0281117019123107,0.166240123292839,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19572403293734,"","NifU_N",""
"Mycgr3G107286",NA,NA,472.767289270608,1.18754267354334,0.541116613405241,0.0281912217220927,0.16659455336961,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19461506840484,NA,NA,NA
"Mycgr3G28586","","cupin domain protein",217.999074775384,0.701125309248694,0.31954779130407,0.028226984125748,0.16659455336961,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19411721291332,"","Cupin_2",""
"Mycgr3G57921","","Belongs to the iron ascorbate-dependent oxidoreductase family",860.575461511973,0.905614544502431,0.412739703646302,0.0282243275918035,0.16659455336961,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19415417635348,"","2OG-FeII_Oxy;DIOX_N",""
"Mycgr3G69755","","Isochorismatase family",531.309286928159,-0.498024895228843,0.22706522736344,0.0282849053448789,0.166665184471947,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19331203201671,"","Isochorismatase",""
"Mycgr3G72288","ERV46","Endoplasmic Reticulum-Golgi Intermediate Compartment (ERGIC)",1440.02094202629,-0.58783678327175,0.268029274821628,0.0282943220150049,0.166665184471947,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.1931812622444,"","COPIIcoated_ERV;ERGIC_N",""
"Mycgr3G90708","","NRDE-2, necessary for RNA interference",196.596598164563,-0.658337400873204,0.300140676142317,0.0282764517891716,0.166665184471947,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19342945892826,"","NRDE-2",""
"Mycgr3G47571","","COPI associated protein",813.130416665559,-0.6070526429096,0.276826861271265,0.0283148401532345,0.166677318503069,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19289645564685,"","COPI_assoc",""
"Mycgr3G109241","ERG24","Ergosterol biosynthesis ERG4/ERG24 family",42917.945871331,-0.796109928848987,0.363100579321746,0.0283410575979451,0.16672296424068,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19253279721029,"map00100;map01100;map01110;map01130","ERG4_ERG24","1.3.1.70"
"Mycgr3G60611","","Domain in Tre-2, BUB2p, and Cdc16p. Probable Rab-GAPs.",81.45983334542,0.887753272669778,0.404958104686575,0.0283643349673477,0.166751266116634,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19221016296703,"","RabGAP-TBC",""
"Mycgr3G54449","FDH1","Belongs to the zinc-containing alcohol dehydrogenase family. Class-III subfamily",2723.36771062046,-0.506850960276387,0.231292732981615,0.0284240891401932,0.166855011770127,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19138298788088,"map00010;map00071;map00350;map00625;map00626;map00680;map00830;map00980;map00982;map01100;map01110;map01120;map01130;map01200;map01220;map05204","ADH_N;ADH_zinc_N","1.1.1.1;1.1.1.284"
"Mycgr3G59307","TVP38","SNARE associated Golgi protein",144.931163209614,-0.757181299210359,0.345596021637124,0.0284558934801767,0.166855011770127,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.19094333211219,"","SNARE_assoc",""
"Mycgr3G91535","VPS60","Belongs to the SNF7 family",50.3024101591932,0.946192108801343,0.431840369370491,0.0284467891642514,0.166855011770127,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19106914478755,"map04144;map04217","Snf7",""
"Mycgr3G96582",NA,NA,37.0951864302763,1.38840511180586,0.63348740817134,0.0284022297348377,0.166855011770127,FALSE,"ns","interaction_temperature21_prothioconazole2",2.19168541299615,NA,NA,NA
"Mycgr3G103427","","",209044.828708114,-0.647129844108216,0.29562063706268,0.0285928401432851,0.167440561928576,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.18905503532558,"","",""
"Mycgr3G108201","BUD14","Src homology 3 domains",134.318344823312,0.882175719235214,0.402957560068907,0.0285785155190282,0.167440561928576,FALSE,"ns","interaction_temperature21_prothioconazole2",2.18925218597303,"","RA;SH3_1",""
"Mycgr3G18775","SCD1","Scytalone dehydratase",222.06937314198,1.16132868880652,0.530763494111763,0.0286671096280465,0.167766688231536,FALSE,"ns","interaction_temperature21_prothioconazole2",2.18803422181478,"","Scytalone_dh","4.2.1.94"
"Mycgr3G101742","","Glycoside hydrolase family 92 protein",137.953059689165,-1.00305404689104,0.458957863194113,0.0288519447357793,0.168739029121818,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.18550356651545,"","Glyco_hydro_92",""
"Mycgr3G103731","","Eukaryotic elongation factor 5A hypusine, DNA-binding OB fold",5738.32915161723,-0.86513400840423,0.396077577364039,0.0289435933924393,0.16916546817717,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.18425393874058,"","eIF-5a",""
"Mycgr3G77635","","AMP-binding enzyme C-terminal domain",283.582934084421,-0.549562583597886,0.251709375585282,0.0290121153895374,0.169456275528798,FALSE,"ns","interaction_temperature21_prothioconazole2",-2.18332186602118,"","AMP-binding;AMP-binding_C",""
"Mycgr3G11578","","SET (Su(var)3-9, Enhancer-of-zeste, Trithorax) domain",9.18425596608701,3.07055934346227,1.40666957925352,0.0290463003116769,0.169479329573002,FALSE,"ns","interaction_temperature21_prothioconazole2",2.18285757277252,"","SET;TPR_16",""
"Mycgr3G67515","","Major Facilitator Superfamily",290.003544019046,0.668735276423542,0.306371628648033,0.0290535993553717,0.169479329573002,FALSE,"ns","interaction_temperature21_prothioconazole2",2.18275849945558,"","MFS_1",""
