rxn_id,enz,sub,Temp_C,pred_log10kcat
r_0527_No1,Mycgr3G55345,guanine,41.0,0.6711883544921875
r_0527_No1,Mycgr3G55345,guanine,45.0,0.7339916229248047
r_0530_No1,Mycgr3G107389,heme o,5.0,-3.3273589611053467
r_0530_No1,Mycgr3G107389,heme o,9.0,-3.287106990814209
r_0530_No1,Mycgr3G107389,heme o,13.0,-3.2474021911621094
r_0530_No1,Mycgr3G107389,heme o,17.0,-3.207674503326416
r_0530_No1,Mycgr3G107389,heme o,21.0,-3.165693521499634
r_0530_No1,Mycgr3G107389,heme o,25.0,-3.1187849044799805
r_0530_No1,Mycgr3G107389,heme o,29.0,-3.071038246154785
r_0530_No1,Mycgr3G107389,heme o,33.0,-3.0229902267456055
r_0530_No1,Mycgr3G107389,heme o,37.0,-2.9757914543151855
r_0530_No1,Mycgr3G107389,heme o,41.0,-2.9292023181915283
r_0530_No1,Mycgr3G107389,heme o,45.0,-2.882162094116211
r_0530_No2,Mycgr3G74842,heme o,5.0,-2.6593337059020996
r_0530_No2,Mycgr3G74842,heme o,9.0,-2.6259689331054688
r_0530_No2,Mycgr3G74842,heme o,13.0,-2.591848373413086
r_0530_No2,Mycgr3G74842,heme o,17.0,-2.5570759773254395
r_0530_No2,Mycgr3G74842,heme o,21.0,-2.5229899883270264
r_0530_No2,Mycgr3G74842,heme o,25.0,-2.497127056121826
r_0530_No2,Mycgr3G74842,heme o,29.0,-2.4722719192504883
r_0530_No2,Mycgr3G74842,heme o,33.0,-2.4464874267578125
r_0530_No2,Mycgr3G74842,heme o,37.0,-2.42423152923584
r_0530_No2,Mycgr3G74842,heme o,41.0,-2.39872670173645
r_0530_No2,Mycgr3G74842,heme o,45.0,-2.3578786849975586
r_0531_No1,Mycgr3G65527,ferroheme b,5.0,-2.1893718242645264
r_0531_No1,Mycgr3G65527,ferroheme b,9.0,-2.130625009536743
r_0531_No1,Mycgr3G65527,ferroheme b,13.0,-2.072035551071167
r_0531_No1,Mycgr3G65527,ferroheme b,17.0,-2.012565851211548
r_0531_No1,Mycgr3G65527,ferroheme b,21.0,-1.9549282789230347
r_0531_No1,Mycgr3G65527,ferroheme b,25.0,-1.8997129201889038
r_0531_No1,Mycgr3G65527,ferroheme b,29.0,-1.8455981016159058
r_0531_No1,Mycgr3G65527,ferroheme b,33.0,-1.7951009273529053
r_0531_No1,Mycgr3G65527,ferroheme b,37.0,-1.7472310066223145
r_0531_No1,Mycgr3G65527,ferroheme b,41.0,-1.6998823881149292
r_0531_No1,Mycgr3G65527,ferroheme b,45.0,-1.6530687808990479
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",5.0,0.18021348118782043
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",9.0,0.2146223783493042
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",13.0,0.2573543190956116
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",17.0,0.3054402470588684
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",21.0,0.3528411090373993
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",25.0,0.4053947329521179
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",29.0,0.4469772279262543
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",33.0,0.4864449203014374
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",37.0,0.5313775539398193
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",41.0,0.5762090682983398
r_0532_No1,Mycgr3G102191,"2-hexaprenyl-5-hydroxy-6-methoxy-3-methyl-1,4-benzoquinone",45.0,0.6112916469573975
r_0533_No1,Mycgr3G100586,D-fructose,5.0,0.06441913545131683
r_0533_No1,Mycgr3G100586,D-fructose,9.0,0.0652361512184143
r_0533_No1,Mycgr3G100586,D-fructose,13.0,0.07411959022283554
r_0533_No1,Mycgr3G100586,D-fructose,17.0,0.07589014619588852
r_0533_No1,Mycgr3G100586,D-fructose,21.0,0.07630380988121033
r_0533_No1,Mycgr3G100586,D-fructose,25.0,0.08694136142730713
r_0533_No1,Mycgr3G100586,D-fructose,29.0,0.12651163339614868
r_0533_No1,Mycgr3G100586,D-fructose,33.0,0.17287512123584747
r_0533_No1,Mycgr3G100586,D-fructose,37.0,0.23964732885360718
r_0533_No1,Mycgr3G100586,D-fructose,41.0,0.31586164236068726
r_0533_No1,Mycgr3G100586,D-fructose,45.0,0.3888017237186432
r_0534_No1,Mycgr3G71733,D-glucose,5.0,2.6048851013183594
r_0534_No1,Mycgr3G71733,D-glucose,9.0,2.6261708736419678
r_0534_No1,Mycgr3G71733,D-glucose,13.0,2.649346351623535
r_0534_No1,Mycgr3G71733,D-glucose,17.0,2.6728758811950684
r_0534_No1,Mycgr3G71733,D-glucose,21.0,2.696322202682495
r_0534_No1,Mycgr3G71733,D-glucose,25.0,2.7200257778167725
r_0534_No1,Mycgr3G71733,D-glucose,29.0,2.747605323791504
r_0534_No1,Mycgr3G71733,D-glucose,33.0,2.774075746536255
r_0534_No1,Mycgr3G71733,D-glucose,37.0,2.7969584465026855
r_0534_No1,Mycgr3G71733,D-glucose,41.0,2.81980037689209
r_0534_No1,Mycgr3G71733,D-glucose,45.0,2.842897891998291
r_0534_No2,Mycgr3G100586,D-glucose,5.0,0.024933774024248123
r_0534_No2,Mycgr3G100586,D-glucose,9.0,-0.05633091181516647
r_0534_No2,Mycgr3G100586,D-glucose,13.0,-0.12689732015132904
r_0534_No2,Mycgr3G100586,D-glucose,17.0,-0.16001088917255402
r_0534_No2,Mycgr3G100586,D-glucose,21.0,-0.18749088048934937
r_0534_No2,Mycgr3G100586,D-glucose,25.0,-0.21276956796646118
r_0534_No2,Mycgr3G100586,D-glucose,29.0,-0.21435990929603577
r_0534_No2,Mycgr3G100586,D-glucose,33.0,-0.2070130705833435
r_0534_No2,Mycgr3G100586,D-glucose,37.0,-0.18657782673835754
r_0534_No2,Mycgr3G100586,D-glucose,41.0,-0.15893755853176117
r_0534_No2,Mycgr3G100586,D-glucose,45.0,-0.1365208476781845
r_0535_No1,Mycgr3G100586,D-mannose,5.0,0.024933774024248123
r_0535_No1,Mycgr3G100586,D-mannose,9.0,-0.05633091181516647
r_0535_No1,Mycgr3G100586,D-mannose,13.0,-0.12689732015132904
r_0535_No1,Mycgr3G100586,D-mannose,17.0,-0.16001088917255402
r_0535_No1,Mycgr3G100586,D-mannose,21.0,-0.18749088048934937
r_0535_No1,Mycgr3G100586,D-mannose,25.0,-0.21276956796646118
r_0535_No1,Mycgr3G100586,D-mannose,29.0,-0.21435990929603577
r_0535_No1,Mycgr3G100586,D-mannose,33.0,-0.2070130705833435
r_0535_No1,Mycgr3G100586,D-mannose,37.0,-0.18657782673835754
r_0535_No1,Mycgr3G100586,D-mannose,41.0,-0.15893755853176117
r_0535_No1,Mycgr3G100586,D-mannose,45.0,-0.1365208476781845
r_0536_No1,Mycgr3G70608,L-histidinol,5.0,0.07197997719049454
r_0536_No1,Mycgr3G70608,L-histidinol,9.0,0.16226117312908173
r_0536_No1,Mycgr3G70608,L-histidinol,13.0,0.24841758608818054
r_0536_No1,Mycgr3G70608,L-histidinol,17.0,0.3155724108219147
r_0536_No1,Mycgr3G70608,L-histidinol,21.0,0.37706440687179565
r_0536_No1,Mycgr3G70608,L-histidinol,25.0,0.4444595277309418
r_0536_No1,Mycgr3G70608,L-histidinol,29.0,0.508683443069458
r_0536_No1,Mycgr3G70608,L-histidinol,33.0,0.5771690607070923
r_0536_No1,Mycgr3G70608,L-histidinol,37.0,0.650651216506958
r_0536_No1,Mycgr3G70608,L-histidinol,41.0,0.72600257396698
r_0536_No1,Mycgr3G70608,L-histidinol,45.0,0.8007556200027466
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,5.0,1.6646339893341064
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,9.0,1.6452699899673462
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,13.0,1.6266556978225708
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,17.0,1.6068414449691772
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,21.0,1.5877426862716675
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,25.0,1.5689603090286255
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,29.0,1.5564255714416504
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,33.0,1.557384967803955
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,37.0,1.5827465057373047
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,41.0,1.6211003065109253
r_0538_No1,Mycgr3G65750,3-(imidazol-4-yl)-2-oxopropyl dihydrogen phosphate,45.0,1.675902009010315
r_0539_No1,Mycgr3G40027,L-histidine,5.0,1.5469064712524414
r_0539_No1,Mycgr3G40027,L-histidine,9.0,1.5588048696517944
r_0539_No1,Mycgr3G40027,L-histidine,13.0,1.596506118774414
r_0539_No1,Mycgr3G40027,L-histidine,17.0,1.6337230205535889
r_0539_No1,Mycgr3G40027,L-histidine,21.0,1.6704710721969604
r_0539_No1,Mycgr3G40027,L-histidine,25.0,1.7053072452545166
r_0539_No1,Mycgr3G40027,L-histidine,29.0,1.7394599914550781
r_0539_No1,Mycgr3G40027,L-histidine,33.0,1.7692371606826782
r_0539_No1,Mycgr3G40027,L-histidine,37.0,1.8042694330215454
r_0539_No1,Mycgr3G40027,L-histidine,41.0,1.8468197584152222
r_0539_No1,Mycgr3G40027,L-histidine,45.0,1.8886083364486694
r_0540_No1,Mycgr3G40027,L-histidine,5.0,1.5469064712524414
r_0540_No1,Mycgr3G40027,L-histidine,9.0,1.5588048696517944
r_0540_No1,Mycgr3G40027,L-histidine,13.0,1.596506118774414
r_0540_No1,Mycgr3G40027,L-histidine,17.0,1.6337230205535889
r_0540_No1,Mycgr3G40027,L-histidine,21.0,1.6704710721969604
r_0540_No1,Mycgr3G40027,L-histidine,25.0,1.7053072452545166
r_0540_No1,Mycgr3G40027,L-histidine,29.0,1.7394599914550781
r_0540_No1,Mycgr3G40027,L-histidine,33.0,1.7692371606826782
r_0540_No1,Mycgr3G40027,L-histidine,37.0,1.804269552230835
r_0540_No1,Mycgr3G40027,L-histidine,41.0,1.8468198776245117
r_0540_No1,Mycgr3G40027,L-histidine,45.0,1.888608455657959
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,5.0,1.1110538244247437
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,9.0,1.0553048849105835
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,13.0,1.0021880865097046
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,17.0,0.9537824392318726
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,21.0,0.9015001058578491
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,25.0,0.8492478132247925
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,29.0,0.8025681972503662
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,33.0,0.75111985206604
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,37.0,0.7100328207015991
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,41.0,0.6786245107650757
r_0541_No1,Mycgr3G68512,S-adenosyl-L-methionine,45.0,0.6461828947067261
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",5.0,-0.3814244270324707
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",9.0,-0.3642709255218506
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",13.0,-0.3473256528377533
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",17.0,-0.33033132553100586
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",21.0,-0.31290385127067566
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",25.0,-0.29961809515953064
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",29.0,-0.28689539432525635
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",33.0,-0.27019602060317993
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",37.0,-0.2502599060535431
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",41.0,-0.23273664712905884
r_0542_No1,Mycgr3G88201,"but-1-ene-1,2,4-tricarboxylic acid",45.0,-0.19412380456924438
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,5.0,1.1806461811065674
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,9.0,1.252921462059021
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,13.0,1.3171945810317993
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,17.0,1.38506019115448
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,21.0,1.451786994934082
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,25.0,1.5378719568252563
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,29.0,1.621511459350586
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,33.0,1.6996197700500488
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,37.0,1.7804595232009888
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,41.0,1.8731493949890137
r_0542_No1_REV,Mycgr3G88201,homoisocitrate,45.0,1.9610775709152222
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",5.0,-0.3609311878681183
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",9.0,-0.3478415012359619
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",13.0,-0.33525705337524414
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",17.0,-0.32118579745292664
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",21.0,-0.30409690737724304
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",25.0,-0.2825760841369629
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",29.0,-0.2624450922012329
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",33.0,-0.2402176856994629
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",37.0,-0.20285135507583618
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",41.0,-0.15087081491947174
r_0542_No2,Mycgr3G68535,"but-1-ene-1,2,4-tricarboxylic acid",45.0,-0.10289731621742249
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,5.0,1.9524085521697998
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,9.0,1.9900189638137817
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,13.0,2.027202844619751
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,17.0,2.087714672088623
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,21.0,2.125396728515625
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,25.0,2.2017571926116943
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,29.0,2.2786524295806885
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,33.0,2.398968458175659
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,37.0,2.475449800491333
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,41.0,2.5520129203796387
r_0542_No2_REV,Mycgr3G68535,homoisocitrate,45.0,2.6314380168914795
r_0543_No1,Mycgr3G110230,acetyl-CoA,5.0,1.1649422645568848
r_0543_No1,Mycgr3G110230,acetyl-CoA,9.0,1.1310524940490723
r_0543_No1,Mycgr3G110230,acetyl-CoA,13.0,1.0946571826934814
r_0543_No1,Mycgr3G110230,acetyl-CoA,17.0,1.0591785907745361
r_0543_No1,Mycgr3G110230,acetyl-CoA,21.0,1.0242880582809448
r_0543_No1,Mycgr3G110230,acetyl-CoA,25.0,0.9903078079223633
r_0543_No1,Mycgr3G110230,acetyl-CoA,29.0,0.9565138816833496
r_0543_No1,Mycgr3G110230,acetyl-CoA,33.0,0.9257711172103882
r_0543_No1,Mycgr3G110230,acetyl-CoA,37.0,0.9035100936889648
r_0543_No1,Mycgr3G110230,acetyl-CoA,41.0,0.8781939744949341
r_0543_No1,Mycgr3G110230,acetyl-CoA,45.0,0.8504823446273804
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,5.0,-0.2993301749229431
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,9.0,-0.3240813910961151
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,13.0,-0.3504706025123596
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,17.0,-0.3756185472011566
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,21.0,-0.39393386244773865
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,25.0,-0.4190424382686615
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,29.0,-0.4464409649372101
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,33.0,-0.4700235426425934
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,37.0,-0.4590242803096771
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,41.0,-0.4243912100791931
r_0544_No1,Mycgr3G107675,S-adenosyl-L-methionine,45.0,-0.36574679613113403
r_0545_No1,Mycgr3G85715,homoisocitrate,5.0,1.642311453819275
r_0545_No1,Mycgr3G85715,homoisocitrate,9.0,1.6417648792266846
r_0545_No1,Mycgr3G85715,homoisocitrate,13.0,1.6428943872451782
r_0545_No1,Mycgr3G85715,homoisocitrate,17.0,1.6462669372558594
r_0545_No1,Mycgr3G85715,homoisocitrate,21.0,1.6505693197250366
r_0545_No1,Mycgr3G85715,homoisocitrate,25.0,1.6585215330123901
r_0545_No1,Mycgr3G85715,homoisocitrate,29.0,1.700067162513733
r_0545_No1,Mycgr3G85715,homoisocitrate,33.0,1.7609028816223145
r_0545_No1,Mycgr3G85715,homoisocitrate,37.0,1.8325567245483398
r_0545_No1,Mycgr3G85715,homoisocitrate,41.0,1.9044808149337769
r_0545_No1,Mycgr3G85715,homoisocitrate,45.0,1.9782752990722656
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,5.0,1.5736355781555176
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,9.0,1.543213129043579
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,13.0,1.5071407556533813
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,17.0,1.4696403741836548
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,21.0,1.4311573505401611
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,25.0,1.3962247371673584
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,29.0,1.3750401735305786
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,33.0,1.363356590270996
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,37.0,1.3504045009613037
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,41.0,1.3629088401794434
r_0546_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,45.0,1.39128577709198
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,5.0,1.5736355781555176
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,9.0,1.543213129043579
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,13.0,1.5071407556533813
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,17.0,1.4696403741836548
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,21.0,1.4311573505401611
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,25.0,1.3962247371673584
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,29.0,1.3750401735305786
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,33.0,1.363356590270996
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,37.0,1.3504045009613037
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,41.0,1.3629088401794434
r_0547_No1,Mycgr3G103255,L-aspartate 4-semialdehyde,45.0,1.39128577709198
r_0548_No1,Mycgr3G74864,L-homoserine,5.0,0.7526894807815552
r_0548_No1,Mycgr3G74864,L-homoserine,9.0,0.7226512432098389
r_0548_No1,Mycgr3G74864,L-homoserine,13.0,0.6950467824935913
r_0548_No1,Mycgr3G74864,L-homoserine,17.0,0.6612608432769775
r_0548_No1,Mycgr3G74864,L-homoserine,21.0,0.6152358055114746
r_0548_No1,Mycgr3G74864,L-homoserine,25.0,0.5713387727737427
r_0548_No1,Mycgr3G74864,L-homoserine,29.0,0.4437256455421448
r_0548_No1,Mycgr3G74864,L-homoserine,33.0,0.4601547420024872
r_0548_No1,Mycgr3G74864,L-homoserine,37.0,0.43864452838897705
r_0548_No1,Mycgr3G74864,L-homoserine,41.0,0.4566860795021057
r_0548_No1,Mycgr3G74864,L-homoserine,45.0,0.5573734045028687
r_0549_No1,Mycgr3G69890,acetyl-CoA,5.0,0.9121687412261963
r_0549_No1,Mycgr3G69890,acetyl-CoA,9.0,0.8734387159347534
r_0549_No1,Mycgr3G69890,acetyl-CoA,13.0,0.8381919860839844
r_0549_No1,Mycgr3G69890,acetyl-CoA,17.0,0.8019561767578125
r_0549_No1,Mycgr3G69890,acetyl-CoA,21.0,0.766930341720581
r_0549_No1,Mycgr3G69890,acetyl-CoA,25.0,0.7347719669342041
r_0549_No1,Mycgr3G69890,acetyl-CoA,29.0,0.7032033205032349
r_0549_No1,Mycgr3G69890,acetyl-CoA,33.0,0.6827075481414795
r_0549_No1,Mycgr3G69890,acetyl-CoA,37.0,0.6659771203994751
r_0549_No1,Mycgr3G69890,acetyl-CoA,41.0,0.6609188318252563
r_0549_No1,Mycgr3G69890,acetyl-CoA,45.0,0.6566716432571411
r_0550_No1,Mycgr3G82116,TRX1,5.0,0.7587243318557739
r_0550_No1,Mycgr3G82116,TRX1,9.0,0.7412575483322144
r_0550_No1,Mycgr3G82116,TRX1,13.0,0.722867488861084
r_0550_No1,Mycgr3G82116,TRX1,17.0,0.7142781019210815
r_0550_No1,Mycgr3G82116,TRX1,21.0,0.7138489484786987
r_0550_No1,Mycgr3G82116,TRX1,25.0,0.714579701423645
r_0550_No1,Mycgr3G82116,TRX1,29.0,0.7156245708465576
r_0550_No1,Mycgr3G82116,TRX1,33.0,0.7160738706588745
r_0550_No1,Mycgr3G82116,TRX1,37.0,0.7163182497024536
r_0550_No1,Mycgr3G82116,TRX1,41.0,0.7156081199645996
r_0550_No1,Mycgr3G82116,TRX1,45.0,0.7137084007263184
r_0551_No1,Mycgr3G98385,TRX1,5.0,2.946786880493164
r_0551_No1,Mycgr3G98385,TRX1,9.0,2.928844690322876
r_0551_No1,Mycgr3G98385,TRX1,13.0,2.910602569580078
r_0551_No1,Mycgr3G98385,TRX1,17.0,2.8926947116851807
r_0551_No1,Mycgr3G98385,TRX1,21.0,2.875434160232544
r_0551_No1,Mycgr3G98385,TRX1,25.0,2.858428716659546
r_0551_No1,Mycgr3G98385,TRX1,29.0,2.8418803215026855
r_0551_No1,Mycgr3G98385,TRX1,33.0,2.8256592750549316
r_0551_No1,Mycgr3G98385,TRX1,37.0,2.8180954456329346
r_0551_No1,Mycgr3G98385,TRX1,41.0,2.823460102081299
r_0551_No1,Mycgr3G98385,TRX1,45.0,2.8288216590881348
r_0552_No1,Mycgr3G82116,TRX1,5.0,0.7587243318557739
r_0552_No1,Mycgr3G82116,TRX1,9.0,0.7412575483322144
r_0552_No1,Mycgr3G82116,TRX1,13.0,0.722867488861084
r_0552_No1,Mycgr3G82116,TRX1,17.0,0.7142781019210815
r_0552_No1,Mycgr3G82116,TRX1,21.0,0.7138490676879883
r_0552_No1,Mycgr3G82116,TRX1,25.0,0.7145798206329346
r_0552_No1,Mycgr3G82116,TRX1,29.0,0.7156245708465576
r_0552_No1,Mycgr3G82116,TRX1,33.0,0.716073751449585
r_0552_No1,Mycgr3G82116,TRX1,37.0,0.7163181304931641
r_0552_No1,Mycgr3G82116,TRX1,41.0,0.7156081199645996
r_0552_No1,Mycgr3G82116,TRX1,45.0,0.7137084007263184
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,5.0,3.2794559001922607
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,9.0,3.2878615856170654
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,13.0,3.295822858810425
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,17.0,3.303776979446411
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,21.0,3.311952590942383
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,25.0,3.3202924728393555
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,29.0,3.331088066101074
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,33.0,3.34183931350708
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,37.0,3.355470657348633
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,41.0,3.3696110248565674
r_0553_No1,Mycgr3G99122,(R)-S-lactoylglutathione,45.0,3.383751630783081
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,5.0,3.2794559001922607
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,9.0,3.2878615856170654
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,13.0,3.295822858810425
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,17.0,3.303776979446411
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,21.0,3.311952590942383
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,25.0,3.3202924728393555
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,29.0,3.331088066101074
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,33.0,3.34183931350708
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,37.0,3.355470657348633
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,41.0,3.3696110248565674
r_0554_No1,Mycgr3G99122,(R)-S-lactoylglutathione,45.0,3.383751630783081
r_0555_No1,Mycgr3G77528,hexaprenyl diphosphate,5.0,-0.06496463716030121
r_0555_No1,Mycgr3G77528,hexaprenyl diphosphate,9.0,-0.09499441087245941
r_0555_No1,Mycgr3G77528,hexaprenyl diphosphate,13.0,-0.11587899923324585
r_0555_No1,Mycgr3G77528,hexaprenyl diphosphate,17.0,-0.14260724186897278
r_0555_No1,Mycgr3G77528,hexaprenyl diphosphate,21.0,-0.17319747805595398
